kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9650579,K07953.01,,CANDIDATE,CANDIDATE,0.335,0,0,0,0,432.96905,0.04634,-0.04634,186.7367,0.0631,-0.0631,0.4,0.069,-0.4,20.76,3.5,-3.5,257.9,51.0,-51.0,1.43,0.33,-0.12,219.0,0.55,0.37,-0.14,8.1,1.0,q1_q17_dr25_tce,5580.0,150.0,-166.0,4.538,0.031,-0.178,0.886,0.207,-0.074,292.41211,46.36388,14.942
3247294,K06316.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,67.41958542,1.86e-05,-1.86e-05,133.431122,0.000196,-0.000196,0.72,0.076,-0.034,7.645,0.0134,-0.0134,182170.0,329.0,-329.0,49.46,12.85,-6.89,470.0,11.48,8.79,-3.94,836.0,1.0,q1_q17_dr25_tce,6071.0,163.0,-181.0,4.425,0.116,-0.188,0.962,0.25,-0.134,294.43991,38.38084,13.924
6879183,K05333.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,20.5477769,0.0003415,-0.0003415,149.1769,0.0142,-0.0142,0.028,0.429,-0.028,4.634,0.335,-0.335,253.8,24.7,-24.7,1.67,0.54,-0.21,690.0,53.65,51.83,-18.64,12.1,1.0,q1_q17_dr25_tce,5922.0,182.0,-223.0,4.429,0.07,-0.21,1.057,0.338,-0.135,296.10648,42.354279,15.529
4852297,K04695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,3.28931936,1.7e-05,-1.7e-05,133.90141,0.00451,-0.00451,1.422,6.995,-0.22,1.921,0.262,-0.262,166.0,18.6,-18.6,50.51,16.44,-5.47,1364.0,818.01,784.85,-252.85,11.1,1.0,q1_q17_dr25_tce,6335.0,175.0,-219.0,4.427,0.067,-0.216,1.072,0.349,-0.116,296.06665,39.938011,14.806
5794240,K00254.01,Kepler-45 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.455240626,1.11e-07,-1.11e-07,170.821762,3.56e-05,-3.56e-05,0.144,0.152,-0.084,1.72722,0.00373,-0.00373,36912.0,33.7,-33.7,10.6,0.43,-0.71,730.0,67.3,11.58,-13.73,1341.6,1.0,q1_q17_dr25_tce,3793.0,76.0,-84.0,4.697,0.032,-0.02,0.568,0.023,-0.038,292.87289,41.06427,15.979
9011877,K05597.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,7.77710639,8.386e-05,-8.386e-05,133.86539,0.00743,-0.00743,0.196,0.264,-0.196,3.418,0.278,-0.278,77.4,8.5,-8.5,0.73,0.03,-0.06,773.0,84.44,13.94,-17.01,10.6,1.0,q1_q17_dr25_tce,5073.0,75.0,-83.0,4.481,0.077,-0.033,0.851,0.041,-0.065,287.82678,45.331322,13.725
4851530,K01884.01,,CANDIDATE,CANDIDATE,0.011,0,0,0,0,23.11707222,4.917e-05,-4.917e-05,149.56221,0.00187,-0.00187,0.807,0.015,-0.581,3.9948,0.0856,-0.0856,2407.5,43.2,-43.2,4.37,0.62,-0.56,548.0,21.26,10.47,-7.24,61.2,1.0,q1_q17_dr25_tce,5275.0,184.0,-184.0,4.505,0.104,-0.095,0.796,0.112,-0.102,295.9024,39.918362,15.462
9898017,K04484.01,Kepler-1960 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.29794819,2.025e-05,-2.025e-05,131.49826,0.00724,-0.00724,0.108,0.341,-0.108,2.84,0.231,-0.231,83.2,8.0,-8.0,0.98,0.29,-0.12,1547.0,1352.14,1150.42,-445.04,12.2,1.0,q1_q17_dr25_tce,6371.0,169.0,-207.0,4.426,0.065,-0.195,1.072,0.312,-0.134,294.69696,46.720188,15.079
8414216,K07036.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,11.93137992,9.672e-05,-9.672e-05,142.82366,0.00754,-0.00754,0.412,0.045,-0.412,3.639,0.179,-0.179,122.1,9.7,-9.7,0.56,0.03,-0.03,415.0,7.0,1.07,-1.09,14.7,1.0,q1_q17_dr25_tce,3787.0,51.0,-51.0,4.742,0.032,-0.017,0.505,0.023,-0.028,284.15799,44.45911,14.003
5785279,K04259.01,,CANDIDATE,CANDIDATE,0.885,0,0,0,0,0.909127736,4.052e-06,-4.052e-06,132.40471,0.00351,-0.00351,0.098,0.36,-0.098,1.431,0.119,-0.119,98.7,8.7,-8.7,0.98,0.26,-0.17,1818.0,2566.87,2113.64,-995.71,13.9,1.0,q1_q17_dr25_tce,5486.0,164.0,-164.0,4.389,0.149,-0.182,0.996,0.272,-0.168,290.01245,41.089989,15.195
9216231,K05641.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,616.34132,0.01531,-0.01531,154.168,0.0193,-0.0193,0.28,0.1792,-0.2799,12.724,0.753,-0.753,1287.0,136.0,-136.0,2.11,0.17,-0.26,131.0,0.07,0.02,-0.02,12.5,1.0,q1_q16_tce,4197.0,120.0,-138.0,4.659,0.07,-0.03,0.588,0.049,-0.07,291.03244,45.64106,15.894
8644545,K05552.01,,CANDIDATE,CANDIDATE,0.907,0,0,0,0,295.958914,0.001981,-0.001981,138.92548,0.00474,-0.00474,0.024,0.433,-0.024,4.244,0.19,-0.19,464.1,30.5,-30.5,2.1,0.27,-0.26,265.0,1.17,0.44,-0.34,17.5,1.0,q1_q17_dr25_tce,5505.0,109.0,-98.0,4.386,0.126,-0.094,0.992,0.125,-0.125,298.13864,44.744061,13.344
5389540,K01836.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,10.26231992,7.434e-05,-7.434e-05,133.20719,0.00582,-0.00582,0.945,0.004,-0.674,3.568,0.157,-0.157,813.9,53.1,-53.1,1.98,0.18,-0.2,509.0,15.89,5.78,-4.93,17.3,1.0,q1_q17_dr25_tce,4316.0,150.0,-165.0,4.709,0.06,-0.035,0.54,0.049,-0.055,298.46799,40.516678,13.259
9119652,K06193.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.1080999,1.22e-05,-1.22e-05,131.7222,0.0153,-0.0153,0.525,0.077,-0.069,3.3542,0.0333,-0.0333,380930.0,3151.0,-3151.0,124.19,75.88,-75.89,2212.0,5632.6,11371.95,-4883.05,155.4,1.0,q1_q17_dr25_tce,5299.0,204.0,-167.0,3.865,0.742,-0.318,1.769,1.081,-1.081,300.95703,45.449188,14.305
10028792,K01574.04,,CANDIDATE,CANDIDATE,0.946,0,0,0,0,8.9772888,0.0001451,-0.0001451,133.44748,0.00961,-0.00961,0.702,0.269,-0.5,4.72,0.31,-0.31,97.5,10.0,-10.0,1.79,0.15,-0.13,1113.0,362.75,100.8,-72.55,10.3,4.0,q1_q17_dr25_tce,5597.0,112.0,-101.0,3.963,0.054,-0.045,1.699,0.147,-0.123,297.91687,46.96513,14.6
12256520,K02264.01,Kepler-1166 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,33.2407985,0.0002787,-0.0002787,143.46683,0.00671,-0.00671,0.231,0.208,-0.231,4.675,0.218,-0.218,341.9,18.3,-18.3,1.51,0.16,-0.05,486.0,13.17,4.04,-1.59,20.4,1.0,q1_q17_dr25_tce,5382.0,80.0,-80.0,4.571,0.015,-0.095,0.827,0.091,-0.028,290.34851,50.902851,14.477
11450414,K01992.01,Kepler-347 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.7983174,6.108e-05,-6.108e-05,133.64979,0.00382,-0.00382,0.738,0.158,-0.518,6.401,0.116,-0.116,336.6,9.7,-9.7,2.88,0.41,-0.68,908.0,160.33,61.54,-71.6,38.2,1.0,q1_q17_dr25_tce,5592.0,75.0,-75.0,4.115,0.195,-0.09,1.451,0.211,-0.342,289.19958,49.305721,14.513
10397751,K02859.04,,CANDIDATE,CANDIDATE,0.956,0,0,0,0,2.90512019,1.541e-05,-1.541e-05,132.56693,0.00482,-0.00482,0.417,0.033,-0.417,2.293,0.128,-0.128,61.2,5.0,-5.0,0.57,0.07,-0.06,1075.0,314.96,124.36,-86.74,13.2,4.0,q1_q17_dr25_tce,5374.0,160.0,-144.0,4.555,0.088,-0.064,0.721,0.082,-0.073,288.83136,47.551991,13.851
10031707,K01827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.58966893,5.492e-05,-5.492e-05,132.01936,0.00514,-0.00514,0.012,0.266,-0.012,6.962,0.149,-0.149,429.6,10.3,-10.3,155.18,5.2,-27.76,4900.0,136317.25,23445.9,-53793.94,47.5,1.0,q1_q17_dr25_tce,3837.0,90.0,-102.0,0.829,0.03,-0.03,80.307,2.693,-14.364,298.77295,46.921246,13.866
8439618,K05518.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,558.21886,0.01164,-0.01164,419.8232,0.0151,-0.0151,0.022,0.516,-0.022,13.556,0.872,-0.872,1539.4,97.0,-97.0,3.1,0.66,-0.24,198.0,0.36,0.23,-0.08,19.1,1.0,q1_q17_dr25_tce,5679.0,152.0,-152.0,4.581,0.036,-0.144,0.794,0.169,-0.061,295.06573,44.477032,15.326
5710069,K03396.01,,CANDIDATE,CANDIDATE,0.951,0,0,0,0,36.2580749,0.0005005,-0.0005005,146.8338,0.0121,-0.0121,0.786,0.189,-0.531,5.917,0.377,-0.377,380.3,35.1,-35.1,1.82,0.43,-0.15,516.0,16.7,11.45,-4.28,12.5,1.0,q1_q17_dr25_tce,5818.0,145.0,-174.0,4.554,0.04,-0.16,0.848,0.2,-0.071,293.2244,40.931931,15.553
10905239,K00046.02,Kepler-101 c,CONFIRMED,CANDIDATE,0.917,0,0,0,0,6.02977241,6.264e-05,-6.264e-05,132.48162,0.00757,-0.00757,0.379,0.088,-0.379,3.961,0.229,-0.229,54.6,5.1,-5.1,1.18,0.17,-0.29,1204.0,496.46,211.41,-229.78,11.5,2.0,q1_q17_dr25_tce,5576.0,112.0,-101.0,4.065,0.196,-0.084,1.593,0.235,-0.382,283.25549,48.355232,13.77
4150701,K06110.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.65315602,5.315e-05,-5.315e-05,136.64735,0.00489,-0.00489,0.049,0.403,-0.049,2.627,0.227,-0.227,417.5,44.9,-44.9,1.37,0.13,-0.11,643.0,40.5,14.94,-11.0,13.6,1.0,q1_q17_dr25_tce,4746.0,170.0,-170.0,4.605,0.04,-0.04,0.696,0.063,-0.057,289.76312,39.245178,15.863
9177629,K02522.01,Kepler-1848 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.60402307,1.164e-05,-1.164e-05,133.82508,0.00175,-0.00175,0.8,0.121,-0.586,1.0273,0.0685,-0.0685,224.9,14.1,-14.1,1.25,0.07,-0.06,774.0,84.65,16.41,-14.22,20.6,1.0,q1_q17_dr25_tce,4847.0,97.0,-97.0,4.581,0.033,-0.03,0.737,0.037,-0.037,299.38159,45.592239,13.713
10513530,K00533.01,Kepler-589 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.54967098,4.378e-05,-4.378e-05,171.69398,0.00208,-0.00208,0.88,0.051,-0.622,4.3808,0.0856,-0.0856,744.5,17.0,-17.0,2.95,0.63,-0.41,656.0,43.72,28.48,-15.12,46.8,1.0,q1_q17_dr25_tce,5372.0,160.0,-160.0,4.434,0.112,-0.154,0.916,0.194,-0.129,280.64136,47.751942,14.68
9763348,K01852.01,Kepler-982 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.77382794,8.038e-05,-8.038e-05,137.53051,0.00408,-0.00408,0.035,0.419,-0.035,4.957,0.115,-0.115,313.6,12.1,-12.1,2.72,0.52,-0.51,955.0,196.14,104.29,-76.29,30.4,1.0,q1_q17_dr25_tce,6283.0,126.0,-113.0,4.129,0.168,-0.112,1.531,0.29,-0.29,288.41769,46.590431,13.205
6847018,K01349.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,16.66216657,1.727e-05,-1.727e-05,142.186468,0.000839,-0.000839,7.444,66.78,-6.476,3.8762,0.0409,-0.0409,27442.0,286.0,-286.0,843.45,280.7,-93.8,834.0,114.41,108.82,-34.34,114.5,1.0,q1_q17_dr25_tce,6440.0,153.0,-192.0,4.38,0.068,-0.216,1.169,0.389,-0.13,286.30026,42.374828,13.344
6804648,K06771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.700606479,3.642e-06,-3.642e-06,131.59767,0.00451,-0.00451,0.37,0.13,-0.37,0.993,0.285,-0.285,23.5,4.1,-4.1,1.22,0.22,-0.45,3312.0,28551.69,16084.64,-18382.91,9.0,1.0,q1_q17_dr25_tce,6280.0,172.0,-172.0,3.795,0.304,-0.095,2.449,0.452,-0.904,298.48257,42.240379,12.609
11401845,K05894.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.080695116,6.229e-06,-6.229e-06,131.86822,0.00525,-0.00525,0.62,0.143,-0.137,7.449,0.107,-0.107,312770.0,3150.0,-3150.0,155.22,28.92,-53.73,3344.0,29671.05,17565.38,-18972.82,198.8,1.0,q1_q17_dr25_tce,7796.0,244.0,-325.0,3.937,0.28,-0.12,2.34,0.436,-0.81,291.297,49.244469,14.355
3529290,K03340.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,13.7281373,0.0001463,-0.0001463,143.55218,0.00701,-0.00701,0.748,0.025,-0.532,5.304,0.231,-0.231,106.6,7.5,-7.5,1.06,0.28,-0.13,800.0,97.06,77.13,-31.21,15.4,1.0,q1_q17_dr25_tce,6168.0,166.0,-185.0,4.452,0.081,-0.189,0.947,0.256,-0.118,286.51019,38.618309,13.776
8802693,K02000.01,Kepler-1045 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.41044199,7.741e-05,-7.741e-05,149.39541,0.00237,-0.00237,0.674,0.02,-0.515,3.0715,0.084,-0.084,991.1,36.5,-36.5,2.45,0.43,-0.19,512.0,16.27,9.13,-3.97,31.2,1.0,q1_q17_dr25_tce,5448.0,162.0,-162.0,4.613,0.037,-0.112,0.734,0.131,-0.056,284.18329,45.0741,15.593
1026957,K00958.01,Kepler-1731 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.76129812,1.727e-05,-1.727e-05,166.540438,0.000641,-0.000641,0.123,0.288,-0.123,1.243,0.026,-0.026,1300.7,26.8,-26.8,2.53,0.16,-0.1,486.0,13.18,3.0,-1.98,60.0,1.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.612,0.015,-0.045,0.72,0.047,-0.029,291.25449,36.74361,12.559
8396660,K04407.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.33807075,1.068e-05,-1.068e-05,132.34756,0.00676,-0.00676,0.003,0.458,-0.003,1.425,0.211,-0.211,20.2,2.7,-2.7,0.6,0.09,-0.07,2008.0,3844.97,1757.0,-1030.4,8.5,1.0,q1_q17_dr25_tce,6355.0,115.0,-127.0,4.299,0.063,-0.117,1.319,0.217,-0.144,301.15656,44.379532,11.179
5282049,K01545.01,,FALSE POSITIVE,FALSE POSITIVE,0.926,0,1,0,0,5.910371418,7.05e-07,-7.05e-07,360.2852478,8.39e-05,-8.39e-05,0.065,0.063,-0.044,3.88962,0.00306,-0.00306,17219.0,19.3,-19.3,12.62,3.84,-1.28,1053.0,290.83,270.46,-91.57,990.3,1.0,q1_q17_dr25_tce,6200.0,200.0,-250.0,4.488,0.05,-0.2,0.958,0.291,-0.097,293.83688,40.41045,15.169
9943009,K07258.01,,CANDIDATE,CANDIDATE,0.934,0,0,0,0,2.4376438,1.8e-05,-1.8e-05,132.1228,0.0067,-0.0067,0.112,0.335,-0.112,1.587,0.164,-0.164,27.1,3.7,-3.7,0.79,0.14,-0.16,1686.0,1909.13,858.44,-781.22,8.8,1.0,q1_q17_dr25_tce,5927.0,79.0,-79.0,4.117,0.182,-0.098,1.53,0.264,-0.322,287.76895,46.83194,12.66
11621223,K00355.01,Kepler-535 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.903321801,4.921e-06,-4.921e-06,172.900587,0.000828,-0.000828,0.016,0.386,-0.016,2.8887,0.028,-0.028,334.5,4.6,-4.6,2.37,0.39,-0.36,1247.0,570.65,269.78,-192.98,84.5,1.0,q1_q17_dr25_tce,6045.0,121.0,-133.0,4.276,0.115,-0.126,1.298,0.216,-0.194,296.56662,49.696251,13.174
7529266,K00680.01,Kepler-435 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.600153929,1.532e-06,-1.532e-06,177.642421,0.000143,-0.000143,0.296,0.037,-0.051,9.0015,0.0166,-0.0166,4510.2,4.8,-4.8,26.52,3.6,-9.36,1703.0,1986.75,716.55,-1198.77,1208.1,1.0,q1_q17_dr25_tce,6093.0,82.0,-82.0,3.475,0.285,-0.095,3.913,0.531,-1.381,292.28732,43.197281,13.643
8803882,K02659.01,,FALSE POSITIVE,FALSE POSITIVE,0.054,0,1,0,0,89.465468,0.001539,-0.001539,170.8426,0.0219,-0.0219,0.931,0.041,-0.663,9.88,2.5,-2.5,67.9,23.7,-23.7,2.57,0.39,-0.72,549.0,21.43,9.53,-11.28,5.7,1.0,q1_q17_dr25_tce,5192.0,113.0,-113.0,3.773,0.189,-0.081,2.46,0.372,-0.691,284.79694,45.099091,12.998
10858504,K05835.01,,CANDIDATE,CANDIDATE,,0,0,0,0,474.96952,0.04683,-0.04683,281.948,0.0746,-0.0746,0.5688,0.1308,-0.4611,4.58,1.3,-1.3,595.0,220.0,-220.0,2.44,1.02,-0.23,249.0,0.91,1.12,-0.26,6.4,1.0,q1_q16_tce,6287.0,168.0,-209.0,4.473,0.052,-0.298,0.962,0.402,-0.092,290.57974,48.214218,15.087
6072593,K03070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.07538255,1.827e-05,-1.827e-05,133.92978,0.00289,-0.00289,0.919,0.034,-0.644,1.7,0.0873,-0.0873,163.1,12.1,-12.1,1.74,0.48,-0.33,1154.0,419.23,345.81,-174.42,16.0,1.0,q1_q17_dr25_tce,5933.0,160.0,-178.0,4.334,0.136,-0.187,1.118,0.314,-0.21,299.44733,41.398121,14.196
7879433,K02527.01,Kepler-1850 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,1.385787741,4.397e-06,-4.397e-06,135.49119,0.00275,-0.00275,0.35,0.113,-0.35,1.6449,0.0888,-0.0888,85.4,5.5,-5.5,0.55,0.03,-0.03,1008.0,245.15,45.34,-41.64,19.1,1.0,q1_q17_dr25_tce,4239.0,84.0,-84.0,4.667,0.025,-0.022,0.6,0.028,-0.031,287.1427,43.616051,14.131
5696909,K06614.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.643002821,7.9e-08,-7.9e-08,131.689685,0.0001,-0.0001,1.261,0.442,-0.172,1.02608,0.00661,-0.00661,2671.5,15.3,-15.3,36.82,12.41,-8.24,2188.0,5409.39,5461.2,-2486.39,295.6,1.0,q1_q17_dr25_tce,5681.0,169.0,-152.0,4.315,0.22,-0.22,1.036,0.349,-0.232,289.07111,40.978809,14.984
8780959,K03741.03,Kepler-1518 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,5.1117547,4.804e-05,-4.804e-05,133.76122,0.00791,-0.00791,0.962,0.011,-0.765,3.281,0.169,-0.169,267.8,24.1,-24.1,2.81,0.8,-0.65,1351.0,788.0,641.01,-382.81,12.1,2.0,q1_q17_dr25_tce,6432.0,155.0,-214.0,4.207,0.19,-0.171,1.345,0.382,-0.313,300.33237,44.986141,13.306
8733898,K02842.03,Kepler-446 c,CONFIRMED,CANDIDATE,0.947,0,0,0,0,3.036208739,7.243e-06,-7.243e-06,134.06146,0.00265,-0.00265,0.111,0.328,-0.111,0.9324,0.0522,-0.0522,1820.5,87.7,-87.7,1.4,0.17,-0.15,520.0,17.31,6.27,-4.44,26.0,2.0,q1_q17_dr25_tce,3464.0,69.0,-55.0,4.923,0.044,-0.044,0.328,0.04,-0.036,282.25021,44.921108,16.257
8456679,K00102.02,Kepler-1990 c,CONFIRMED,CANDIDATE,0.491,0,0,0,0,4.06844957,1.212e-05,-1.212e-05,132.27614,0.00255,-0.00255,0.55,0.377,-0.337,2.8349,0.069,-0.069,79.8,3.0,-3.0,0.98,0.17,-0.1,1170.0,442.08,202.37,-112.86,29.3,2.0,q1_q17_dr25_tce,5751.0,103.0,-114.0,4.391,0.08,-0.12,1.071,0.177,-0.109,299.70474,44.435749,12.566
2438517,K06272.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.31587688,3.127e-05,-3.127e-05,131.50648,0.0097,-0.0097,0.688,0.285,-0.478,3.152,0.304,-0.304,185.6,23.5,-23.5,1.27,0.26,-0.17,1097.0,342.77,231.95,-116.74,11.4,1.0,q1_q17_dr25_tce,5385.0,185.0,-185.0,4.476,0.092,-0.138,0.875,0.184,-0.113,290.32913,37.763889,15.539
5024414,K07555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.525924746,9.965e-06,-9.965e-06,132.69258,0.00613,-0.00613,0.208,0.238,-0.208,1.955,0.194,-0.194,74.1,7.5,-7.5,8.86,0.51,-2.86,3786.0,48691.77,8384.28,-28645.43,11.9,1.0,q1_q17_dr25_tce,5000.0,60.0,-130.0,2.81,0.03,-0.03,10.533,0.602,-3.409,295.31638,40.18652,12.705
9146018,K00584.03,Kepler-192 d,CONFIRMED,CANDIDATE,0.932,0,0,0,0,6.47027706,4.536e-05,-4.536e-05,136.50567,0.00582,-0.00582,0.732,0.212,-0.511,3.343,0.139,-0.139,116.9,7.1,-7.1,1.15,0.16,-0.1,926.0,173.79,70.38,-38.5,18.3,3.0,q1_q17_dr25_tce,5475.0,109.0,-109.0,4.43,0.081,-0.108,0.982,0.137,-0.08,287.91791,45.592869,14.129
5607631,K02254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,20.5696575,0.0001217,-0.0001217,140.25123,0.00485,-0.00485,1.298,70.55,-4.561,4.263,0.222,-0.222,401.5,21.3,-21.3,28.96,7.85,-2.45,650.0,42.09,33.45,-11.24,22.2,1.0,q1_q17_dr25_tce,6098.0,163.0,-200.0,4.562,0.035,-0.196,0.838,0.227,-0.071,287.80338,40.890228,14.659
6137779,K04728.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,21.5324915,0.0002189,-0.0002189,131.87749,0.0075,-0.0075,0.5366,0.0196,-0.4657,4.156,0.24,-0.24,100.5,8.8,-8.8,1.47,0.79,-0.29,876.0,139.32,224.36,-61.2,12.1,1.0,q1_q17_dr24_tce,6737.0,161.0,-245.0,4.228,0.134,-0.305,1.41,0.763,-0.273,295.85782,41.415691,13.41
10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.9569985,0.0001793,-0.0001793,139.07664,0.00968,-0.00968,0.112,0.334,-0.112,3.493,0.134,-0.134,1917.9,90.9,-90.9,2.38,0.15,-0.11,363.0,4.11,0.87,-0.69,22.7,3.0,q1_q17_dr25_tce,3891.0,70.0,-86.0,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
4852528,K00500.04,Kepler-80 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.645382149,6.142e-06,-6.142e-06,134.58939,0.00107,-0.00107,0.154,0.22,-0.154,2.0271,0.0343,-0.0343,565.5,15.0,-15.0,1.33,0.08,-0.07,629.0,36.9,7.15,-6.71,40.4,5.0,q1_q17_dr25_tce,4041.0,72.0,-88.0,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
6867219,K06783.01,,CANDIDATE,CANDIDATE,0.866,0,0,0,0,11.8496351,0.0002042,-0.0002042,140.3663,0.0127,-0.0127,0.607,0.366,-0.394,3.319,0.372,-0.372,183.8,22.6,-22.6,1.31,0.4,-0.13,802.0,97.71,87.81,-28.47,9.6,1.0,q1_q17_dr25_tce,6032.0,180.0,-198.0,4.508,0.05,-0.2,0.929,0.278,-0.093,293.02472,42.325089,15.472
4633570,K00446.02,Kepler-158 c,CONFIRMED,CANDIDATE,0.895,0,0,0,0,28.55158187,8.917e-05,-8.917e-05,185.47672,0.00245,-0.00245,0.623,0.272,-0.403,4.1502,0.0837,-0.0837,807.8,24.1,-24.1,1.97,0.16,-0.17,418.0,7.21,2.16,-1.9,36.0,2.0,q1_q17_dr25_tce,4621.0,124.0,-137.0,4.605,0.052,-0.028,0.668,0.054,-0.059,284.03223,39.78133,14.427
4139254,K06108.01,,CANDIDATE,CANDIDATE,,0,0,0,0,485.92297,0.01167,-0.01167,299.5015,0.015,-0.015,0.4516,0.0439,-0.4516,3.756,0.819,-0.819,122.9,27.1,-27.1,1.07,0.47,-0.16,225.0,0.61,0.79,-0.21,5.5,3.0,q1_q16_tce,5551.0,159.0,-131.0,4.386,0.143,-0.273,0.957,0.412,-0.147,285.8627,39.20528,12.12
11129145,K05870.01,,CANDIDATE,CANDIDATE,,0,0,0,0,132.114,0.002469,-0.002469,238.008,0.0142,-0.0142,0.2502,0.2276,-0.2502,2.514,0.481,-0.481,216.8,39.2,-39.2,0.75,0.05,-0.07,217.0,0.52,0.17,-0.14,5.7,1.0,q1_q16_tce,4342.0,135.0,-141.0,4.715,0.06,-0.035,0.523,0.04,-0.048,287.46823,48.758659,13.586
5303346,K03275.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,37.32483952,4.984e-05,-4.984e-05,143.0389,0.00104,-0.00104,1.263,42.08,-0.083,6.9676,0.0559,-0.0559,4989.2,37.8,-37.8,30.32,4.68,-2.73,461.0,10.67,5.52,-2.84,155.6,1.0,q1_q17_dr25_tce,5306.0,175.0,-159.0,4.55,0.056,-0.098,0.79,0.122,-0.071,298.54089,40.471642,14.727
7509886,K00678.01,Kepler-211 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.0404622,3.133e-05,-3.133e-05,172.59327,0.00398,-0.00398,0.508,0.431,-0.294,1.98,0.128,-0.128,241.0,18.3,-18.3,1.3,0.11,-0.05,841.0,118.56,30.58,-18.81,14.9,2.0,q1_q17_dr25_tce,5297.0,95.0,-116.0,4.578,0.014,-0.081,0.825,0.068,-0.034,285.43915,43.16848,13.283
5305404,K03820.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,161.252567,0.001333,-0.001333,189.10238,0.00621,-0.00621,0.869,0.01,-0.015,23.626,0.357,-0.357,2911.5,36.2,-36.2,5.04,1.38,-0.36,318.0,2.41,1.94,-0.58,94.7,1.0,q1_q17_dr25_tce,5985.0,161.0,-179.0,4.574,0.033,-0.187,0.811,0.222,-0.059,298.93143,40.404911,14.72
8547213,K05536.01,,CANDIDATE,CANDIDATE,,0,0,0,0,392.72811,0.03037,-0.03037,371.411,0.0461,-0.0461,0.4505,0.074,-0.4188,12.48,1.4,-1.4,499.7,54.8,-54.8,1.85,0.84,-0.15,226.0,0.62,0.85,-0.15,12.0,1.0,q1_q16_tce,5701.0,165.0,-142.0,4.558,0.035,-0.295,0.815,0.368,-0.066,286.11234,44.657581,15.033
